dimension,benchmark,algorithm,best_fitness,best_position,fitness_history,execution_time
50,Cigar,DRS-PSO,1169482880.0,"[-64.293701171875, 9.098527908325195, 2.988156318664551, -6.39854621887207, 0.8310146331787109, -2.2905821800231934, 4.037652492523193, -10.558074951171875, -1.39122474193573, 6.461766719818115, 6.906001091003418, 0.8569285869598389, 1.2568321228027344, -1.443471908569336, 2.7655110359191895, 14.290658950805664, -3.654099464416504, 3.1573352813720703, -5.180131435394287, 3.079340934753418, -8.252748489379883, 2.1090710163116455, 0.36385250091552734, 3.340782880783081, -5.894858360290527, 0.7141019701957703, 9.5126314163208, -1.2295693159103394, 1.66874098777771, 1.0164809226989746, 5.0256147384643555, 3.4277143478393555, 3.783230781555176, -0.36231160163879395, 2.838688850402832, -2.7809700965881348, 6.305930137634277, -0.6201171875, 4.8911590576171875, 6.506288528442383, -0.6587221622467041, 2.790682315826416, 9.211600303649902, -2.307955265045166, 5.040273666381836, -2.2806434631347656, 3.020374298095703, 2.185600757598877, -1.9971232414245605, 0.5929195880889893]","[83492306944.0, 83492306944.0, 83492306944.0, 64658223104.0, 64658223104.0, 64658223104.0, 64467578880.0, 59144245248.0, 57529794560.0, 53276901376.0, 53276901376.0, 53276901376.0, 48136167424.0, 48136167424.0, 48136167424.0, 48136167424.0, 43763236864.0, 38266863616.0, 37325193216.0, 37325193216.0, 34010664960.0, 33345095680.0, 30707841024.0, 30707841024.0, 30707841024.0, 29696475136.0, 28325539840.0, 28325539840.0, 26579351552.0, 26283853824.0, 25181286400.0, 24213745664.0, 24213745664.0, 24213745664.0, 22571257856.0, 20562675712.0, 20243924992.0, 17646333952.0, 17646333952.0, 16623535104.0, 16456469504.0, 16208758784.0, 15804338176.0, 15343236096.0, 14492653568.0, 14254782464.0, 13784322048.0, 13227386880.0, 12482297856.0, 12452957184.0, 12452957184.0, 12195098624.0, 12195098624.0, 12007023616.0, 11731582976.0, 9478184960.0, 9478184960.0, 9478184960.0, 9344256000.0, 9344256000.0, 8875808768.0, 8875808768.0, 8254705664.0, 7401549824.0, 7072763904.0, 6494220800.0, 6071198208.0, 5126688768.0, 5126688768.0, 4904718336.0, 4130799872.0, 4130799872.0, 3679190272.0, 3679190272.0, 3450747904.0, 3450747904.0, 3283139328.0, 3283139328.0, 3039247872.0, 3039247872.0, 3039247872.0, 3039247872.0, 2777924864.0, 2522892288.0, 2522892288.0, 2389769216.0, 2171523072.0, 2127600640.0, 2038171648.0, 2038171648.0, 1889657216.0, 1780765696.0, 1687461888.0, 1411883520.0, 1411883520.0, 1411883520.0, 1411883520.0, 1340448384.0, 1169482880.0, 1169482880.0]",0.01993212500019581
50,Cigar,DRS-PSO,1654916864.0,"[77.89501953125, -4.4557785987854, -2.357203483581543, 10.739237785339355, 1.9894323348999023, 8.541714668273926, 0.9239469766616821, 0.6306958198547363, -3.8030343055725098, 0.4888017773628235, -2.654879093170166, 5.607545375823975, 2.446319580078125, 0.8995294570922852, -5.239168167114258, 6.802062034606934, -3.1598758697509766, -3.0468075275421143, -14.657917022705078, -0.7233771085739136, 15.25125503540039, -1.986846923828125, -3.2865700721740723, -12.095329284667969, -1.6530637741088867, 0.33490443229675293, 2.394430637359619, 4.717071056365967, 5.728021621704102, 5.177524566650391, -10.153105735778809, 0.8905214667320251, -8.487497329711914, 7.047672271728516, -2.3619203567504883, -1.96826171875, -0.1899092197418213, 4.702193260192871, 5.109817028045654, 5.1573991775512695, 2.174287796020508, -14.233104705810547, -0.11810953170061111, 5.920798301696777, -2.5463504791259766, 0.6762449741363525, -1.2011916637420654, 0.4473307132720947, -0.5898678302764893, -4.727399826049805]","[87663648768.0, 87663648768.0, 87663648768.0, 82954911744.0, 79877701632.0, 69393965056.0, 68606124032.0, 68606124032.0, 68606124032.0, 68401983488.0, 68401983488.0, 67957293056.0, 67948179456.0, 60710301696.0, 55236702208.0, 55079657472.0, 55079657472.0, 55079657472.0, 54717767680.0, 45909213184.0, 45909213184.0, 45909213184.0, 40695529472.0, 40695529472.0, 40695529472.0, 37776474112.0, 37776474112.0, 37523693568.0, 35593687040.0, 35593687040.0, 32758124544.0, 32758124544.0, 32758124544.0, 32611915776.0, 32611915776.0, 32359624704.0, 30820282368.0, 30567956480.0, 28070572032.0, 27878545408.0, 26407104512.0, 24667973632.0, 23169353728.0, 22737422336.0, 22378160128.0, 20919263232.0, 20403798016.0, 19588835328.0, 17017755648.0, 16672963584.0, 16503806976.0, 16377299968.0, 16377299968.0, 15649704960.0, 14291615744.0, 13993950208.0, 12457595904.0, 11360701440.0, 11031656448.0, 10535446528.0, 10423278592.0, 10399392768.0, 9940467712.0, 8198215680.0, 8198215680.0, 8198215680.0, 8018411520.0, 7421585920.0, 7098705408.0, 7015348224.0, 7015348224.0, 6933142016.0, 5822599168.0, 5822599168.0, 5173427200.0, 5117492736.0, 5044838912.0, 4522463744.0, 4456726528.0, 4126616576.0, 4004117248.0, 4004117248.0, 4004117248.0, 3611300608.0, 3187545344.0, 3187545344.0, 3005443328.0, 2919607808.0, 2646189824.0, 2561750784.0, 2561750784.0, 2550298112.0, 2331589120.0, 2153707776.0, 1764319872.0, 1764319872.0, 1764319872.0, 1751505664.0, 1654916864.0, 1654916864.0]",0.020195208000586717
50,Griewank,DRS-PSO,10.660600662231445,"[-13.444369316101074, -80.66803741455078, -53.417869567871094, -31.171890258789062, 23.28417205810547, 24.816728591918945, -15.516368865966797, -4.12067985534668, -2.143019914627075, 2.9464192390441895, -18.893047332763672, 24.33870506286621, -19.15093994140625, 15.491307258605957, 31.102266311645508, 25.452495574951172, -9.066153526306152, 36.00861358642578, -13.143428802490234, 10.09490966796875, -15.265556335449219, -4.939028739929199, 9.248917579650879, -18.61951446533203, 6.572619438171387, 2.7267653942108154, 0.9164276123046875, 8.316211700439453, -13.071990966796875, 16.50751495361328, -12.595464706420898, -0.35230565071105957, -55.17878723144531, -8.396997451782227, -31.6806640625, -2.054110527038574, -0.5469741821289062, -6.745776176452637, 3.1288294792175293, 8.486157417297363, -0.8606818914413452, 3.2380988597869873, -0.36005401611328125, 38.150779724121094, -36.3267822265625, 103.94536590576172, 45.384918212890625, 10.929627418518066, 15.556875228881836, -14.138765335083008]","[725.552734375, 669.231689453125, 669.231689453125, 669.231689453125, 669.231689453125, 577.5433959960938, 577.5433959960938, 543.128662109375, 478.3055725097656, 417.200927734375, 414.2191467285156, 414.2191467285156, 385.4436950683594, 367.6047058105469, 367.6047058105469, 367.6047058105469, 331.57891845703125, 293.7279052734375, 293.7279052734375, 293.7279052734375, 273.475830078125, 255.39585876464844, 230.56512451171875, 230.56512451171875, 214.5287322998047, 205.51266479492188, 192.2348175048828, 164.62106323242188, 156.5862274169922, 141.84521484375, 137.90286254882812, 120.14955139160156, 120.14955139160156, 120.14955139160156, 112.86261749267578, 103.95533752441406, 97.65121459960938, 92.93804931640625, 92.93804931640625, 92.93804931640625, 81.27342224121094, 81.27342224121094, 73.17855834960938, 73.17855834960938, 73.1082992553711, 71.4510498046875, 62.4853401184082, 60.7177848815918, 60.3524169921875, 60.3524169921875, 60.3524169921875, 60.3524169921875, 54.79037094116211, 54.79037094116211, 52.64873504638672, 49.535743713378906, 48.743980407714844, 48.743980407714844, 48.01166534423828, 46.01449203491211, 46.01449203491211, 40.389801025390625, 37.82083511352539, 35.72880554199219, 33.224327087402344, 30.90727424621582, 30.063274383544922, 30.063274383544922, 30.063274383544922, 26.69336700439453, 24.599802017211914, 24.599802017211914, 23.885570526123047, 23.484434127807617, 22.620527267456055, 21.039762496948242, 21.039762496948242, 20.675067901611328, 20.39324378967285, 19.355878829956055, 18.361040115356445, 17.31184959411621, 17.31184959411621, 17.116697311401367, 16.532960891723633, 16.384540557861328, 15.971559524536133, 15.971559524536133, 15.482260704040527, 15.116101264953613, 14.653428077697754, 14.6109619140625, 13.808280944824219, 13.6383695602417, 13.16943073272705, 12.466045379638672, 12.338553428649902, 11.081857681274414, 11.035608291625977, 10.660600662231445]",0.030717958999957773
50,Griewank,DRS-PSO,8.609375953674316,"[-21.160888671875, 29.9649658203125, -19.01291275024414, -3.691340923309326, 13.526894569396973, 1.1429738998413086, -33.8220329284668, 7.462873458862305, -6.301008701324463, -3.7880146503448486, 37.271697998046875, -1.6438544988632202, -35.49153518676758, 3.6542587280273438, 0.9344878196716309, 81.9634780883789, -6.496058464050293, -29.068153381347656, 10.400758743286133, 29.89356231689453, 44.19752502441406, 25.402265548706055, 55.19260025024414, 8.19083023071289, -7.271251678466797, 4.5079193115234375, 17.26172637939453, 16.232555389404297, -33.53469467163086, 29.27804946899414, -16.761245727539062, -26.355817794799805, 5.379735946655273, -24.35175895690918, 18.666982650756836, 5.981874942779541, -17.992467880249023, -29.789409637451172, 1.9915252923965454, 9.042779922485352, 23.987285614013672, -41.44914627075195, -2.218395233154297, 34.86894226074219, -3.709713935852051, -1.706484317779541, -27.781681060791016, -5.674160003662109, 5.84954833984375, -5.4630446434021]","[854.1787719726562, 845.614013671875, 818.4331665039062, 818.4331665039062, 818.4331665039062, 769.3816528320312, 755.791015625, 755.791015625, 716.5156860351562, 656.04150390625, 624.749267578125, 568.3421630859375, 525.9747314453125, 513.7103271484375, 474.2068786621094, 352.1656494140625, 327.0823974609375, 319.60296630859375, 304.31671142578125, 253.3307647705078, 253.3307647705078, 253.3307647705078, 238.04629516601562, 203.29881286621094, 192.21311950683594, 185.6807861328125, 183.90560913085938, 175.53330993652344, 135.43124389648438, 135.43124389648438, 130.5872344970703, 130.5872344970703, 126.29167938232422, 126.29167938232422, 126.29167938232422, 119.30628204345703, 118.53258514404297, 100.56278228759766, 93.86428833007812, 93.86126708984375, 93.86126708984375, 84.39733123779297, 84.39733123779297, 80.02931213378906, 80.02931213378906, 80.02931213378906, 74.24486541748047, 66.8570556640625, 63.12019729614258, 56.43827438354492, 56.43827438354492, 51.9110221862793, 51.9110221862793, 51.9110221862793, 47.43212127685547, 46.210655212402344, 46.210655212402344, 45.93515396118164, 41.14097213745117, 40.968482971191406, 37.438140869140625, 33.28036117553711, 33.28036117553711, 33.28036117553711, 32.01402282714844, 28.255788803100586, 28.16290283203125, 26.7384033203125, 26.7384033203125, 26.7384033203125, 25.781110763549805, 25.781110763549805, 24.198822021484375, 23.231306076049805, 23.231306076049805, 22.889142990112305, 22.163846969604492, 21.860395431518555, 19.053916931152344, 17.36675262451172, 17.046586990356445, 17.046586990356445, 16.045894622802734, 15.50673770904541, 15.50673770904541, 14.986998558044434, 14.151662826538086, 12.53347110748291, 12.53347110748291, 12.53347110748291, 12.53347110748291, 12.532315254211426, 12.47082233428955, 11.703722953796387, 11.274670600891113, 10.600783348083496, 10.242744445800781, 9.659218788146973, 9.092533111572266, 8.609375953674316]",0.02866258399990329
50,Griewank,DRS-PSO,99.08805847167969,"[20.003719329833984, 24.956645965576172, -7.896383285522461, 1.3458061218261719, -16.7308292388916, 10.232738494873047, -26.2105655670166, 59.87546920776367, 18.602495193481445, -32.77069854736328, 600.0, 22.250823974609375, -17.39328384399414, 14.255252838134766, 34.35415267944336, -15.480737686157227, 19.07109832763672, 24.6745662689209, 9.696809768676758, -2.1329345703125, -12.042518615722656, -12.069106101989746, 23.50299644470215, 17.813867568969727, 44.824371337890625, -39.31654739379883, -38.506011962890625, -11.167698860168457, 11.888162612915039, 22.713272094726562, 48.81777572631836, 20.559375762939453, -38.103538513183594, 26.52268409729004, -13.277137756347656, -39.30034255981445, -9.983022689819336, 2.8324761390686035, -24.572185516357422, -14.305456161499023, 5.061985492706299, 55.494964599609375, -29.123641967773438, 26.763660430908203, -36.20736312866211, 10.373701095581055, -0.2628898620605469, -26.362770080566406, -17.57681655883789, -5.092191696166992]","[704.4771728515625, 704.4771728515625, 704.4771728515625, 671.1636352539062, 671.1636352539062, 616.3141479492188, 559.4732666015625, 559.4732666015625, 559.4732666015625, 559.4732666015625, 510.4144592285156, 510.4144592285156, 453.9172668457031, 448.5363464355469, 448.5363464355469, 447.6026916503906, 415.2328796386719, 363.67877197265625, 323.3178405761719, 323.3178405761719, 323.3178405761719, 314.1299743652344, 296.9695129394531, 294.66009521484375, 282.21588134765625, 273.9007568359375, 264.8528747558594, 247.3397216796875, 247.3397216796875, 240.8101043701172, 232.45738220214844, 228.76075744628906, 228.76075744628906, 228.76075744628906, 228.76075744628906, 219.06692504882812, 208.2451934814453, 198.95022583007812, 191.63916015625, 188.76560974121094, 188.76560974121094, 188.45338439941406, 185.28500366210938, 185.28500366210938, 183.76170349121094, 183.76170349121094, 178.94996643066406, 164.7695770263672, 164.7695770263672, 159.51844787597656, 159.51844787597656, 156.94691467285156, 156.94691467285156, 156.60194396972656, 153.54043579101562, 153.54043579101562, 153.54043579101562, 152.8020477294922, 146.23023986816406, 144.31903076171875, 139.5070343017578, 139.5070343017578, 135.81687927246094, 135.81687927246094, 131.41326904296875, 131.41326904296875, 131.41326904296875, 129.90667724609375, 127.0870590209961, 123.32713317871094, 122.3712387084961, 122.3712387084961, 121.99396514892578, 119.37777709960938, 119.37777709960938, 117.30972290039062, 117.30972290039062, 111.58643341064453, 111.58643341064453, 111.47333526611328, 111.47333526611328, 111.0534439086914, 111.0534439086914, 110.77079772949219, 108.89579772949219, 107.51683807373047, 106.61813354492188, 105.81596374511719, 104.5226821899414, 104.5226821899414, 103.80770111083984, 103.80770111083984, 103.13621520996094, 101.26289367675781, 100.39971160888672, 100.39971160888672, 100.25732421875, 99.46316528320312, 99.23184204101562, 99.08805847167969]",0.02612595800019335
50,Griewank,DRS-PSO,185.51332092285156,"[24.18397331237793, -7.177037239074707, -30.22857093811035, -20.27543830871582, -12.161077499389648, 2.1591062545776367, 4.676385879516602, -4.112570762634277, -12.637107849121094, 10.433643341064453, -10.066665649414062, 4.092615127563477, -9.399528503417969, -55.219058990478516, -5.661344528198242, 600.0, 14.339195251464844, 6.201907634735107, -2.038045883178711, 1.1011242866516113, 9.175856590270996, -1.976247787475586, -6.688999176025391, -21.088388442993164, 12.437159538269043, 20.2996768951416, 16.432973861694336, 7.855853080749512, 29.22172737121582, 21.125106811523438, -21.430519104003906, -23.411678314208984, -25.60619354248047, 20.387981414794922, 3.3890819549560547, 0.8776702880859375, -35.864017486572266, 11.616583824157715, 4.292275428771973, 6.05508279800415, -44.791259765625, 9.111926078796387, -8.49902629852295, -9.887128829956055, 38.48995590209961, -31.24264907836914, -600.0, 21.903783798217773, -23.521595001220703, -1.2837653160095215]","[802.7177734375, 802.7177734375, 802.7177734375, 663.8128051757812, 663.8128051757812, 647.6389770507812, 647.6389770507812, 646.0648803710938, 604.3185424804688, 571.4847412109375, 571.4847412109375, 520.140380859375, 520.140380859375, 520.140380859375, 520.140380859375, 520.140380859375, 496.5940246582031, 435.8597106933594, 432.3010559082031, 416.23931884765625, 409.0272521972656, 399.5370178222656, 378.2973327636719, 356.4631652832031, 351.5793151855469, 351.5793151855469, 351.5793151855469, 351.5793151855469, 341.889892578125, 338.03790283203125, 338.03790283203125, 308.54571533203125, 308.54571533203125, 308.54571533203125, 303.021728515625, 292.27001953125, 288.03533935546875, 288.03533935546875, 269.06866455078125, 264.12921142578125, 264.12921142578125, 251.86532592773438, 251.81332397460938, 243.81227111816406, 241.46604919433594, 239.92401123046875, 233.36244201660156, 233.36244201660156, 232.29026794433594, 219.59239196777344, 219.59239196777344, 216.07566833496094, 214.0757293701172, 214.0757293701172, 214.0757293701172, 214.0757293701172, 212.27792358398438, 212.27792358398438, 211.2646942138672, 211.2646942138672, 211.2646942138672, 209.18695068359375, 206.53050231933594, 206.3328399658203, 205.81887817382812, 205.81887817382812, 205.75732421875, 204.24807739257812, 201.63482666015625, 199.91232299804688, 198.50778198242188, 198.02294921875, 198.01638793945312, 198.01638793945312, 196.2244873046875, 196.06094360351562, 194.11395263671875, 192.36766052246094, 192.1760711669922, 191.70848083496094, 191.70848083496094, 190.77151489257812, 190.5823211669922, 190.24266052246094, 189.59031677246094, 189.12033081054688, 188.90869140625, 188.6263885498047, 188.0950164794922, 188.0950164794922, 188.0950164794922, 187.75381469726562, 187.5408172607422, 187.07896423339844, 186.99119567871094, 186.8314208984375, 186.32931518554688, 185.95799255371094, 185.8616943359375, 185.51332092285156]",0.02729733300020598
50,Griewank,DRS-PSO,9.586787223815918,"[17.260242462158203, -39.390342712402344, -15.301298141479492, -20.342601776123047, -62.20705795288086, -15.752781867980957, -26.211437225341797, -2.6221203804016113, 17.635910034179688, -13.470924377441406, -8.343565940856934, -10.430351257324219, -35.56687927246094, -32.7183837890625, -46.22721481323242, 27.98060417175293, -5.8439483642578125, 8.254406929016113, -6.632699012756348, -8.203437805175781, -44.28182601928711, 18.811002731323242, 26.175601959228516, -9.070009231567383, -12.063007354736328, -8.291966438293457, 33.838138580322266, -3.7749247550964355, -51.34103012084961, -29.27165985107422, -7.002887725830078, 13.887681007385254, 2.99440860748291, -27.128761291503906, -49.32566452026367, 2.463834762573242, -10.745875358581543, -31.31488800048828, 38.964210510253906, -27.471105575561523, -13.674627304077148, 6.844139099121094, -48.73304748535156, 25.245010375976562, -42.460243225097656, -8.373587608337402, -16.066566467285156, 27.19253158569336, 2.047276496887207, -5.823879241943359]","[611.3385009765625, 608.6730346679688, 608.6730346679688, 530.2651977539062, 488.6720886230469, 463.54290771484375, 463.54290771484375, 463.54290771484375, 436.63934326171875, 374.2261962890625, 374.2261962890625, 374.2261962890625, 358.89715576171875, 331.48016357421875, 317.44464111328125, 302.5945739746094, 233.1194610595703, 233.1194610595703, 233.1194610595703, 233.1194610595703, 207.9964141845703, 207.70968627929688, 199.7139129638672, 181.95782470703125, 177.98487854003906, 177.98487854003906, 172.06495666503906, 172.06495666503906, 163.86410522460938, 154.5852813720703, 154.5852813720703, 151.63316345214844, 138.76419067382812, 122.53778839111328, 111.15461730957031, 111.15461730957031, 111.15461730957031, 111.15461730957031, 109.1928939819336, 109.1928939819336, 104.53667449951172, 100.53874206542969, 100.53874206542969, 90.52994537353516, 89.54354858398438, 79.32568359375, 74.88108825683594, 70.34899139404297, 70.34899139404297, 67.6035385131836, 67.6035385131836, 66.5931625366211, 64.70746612548828, 61.5418701171875, 56.25529861450195, 47.00321960449219, 41.87977600097656, 41.56867980957031, 39.483314514160156, 39.483314514160156, 39.483314514160156, 37.71595001220703, 37.26713180541992, 37.00429153442383, 33.68437957763672, 33.49208450317383, 32.709503173828125, 32.64104461669922, 31.686092376708984, 31.686092376708984, 31.686092376708984, 30.078411102294922, 28.7884464263916, 28.700719833374023, 26.839988708496094, 26.839988708496094, 26.839988708496094, 23.6068058013916, 22.836755752563477, 20.4822940826416, 20.195039749145508, 20.195039749145508, 20.195039749145508, 19.441133499145508, 19.441133499145508, 19.441133499145508, 17.296226501464844, 16.864471435546875, 16.864471435546875, 16.249645233154297, 16.249645233154297, 14.319685935974121, 12.738146781921387, 12.564480781555176, 12.564480781555176, 12.448453903198242, 11.29128360748291, 11.29128360748291, 10.558672904968262, 9.586787223815918]",0.028547208000418323
50,Griewank,DRS-PSO,13.179088592529297,"[27.201160430908203, 10.625244140625, 5.683377265930176, 6.98391580581665, 5.558801651000977, -20.9234619140625, 6.062197685241699, 20.29637908935547, -30.899578094482422, -13.31238079071045, -29.87078094482422, -3.6166610717773438, -10.799972534179688, 45.4674072265625, 14.797281265258789, -5.8788604736328125, -2.1420202255249023, 34.385162353515625, 37.51717758178711, 1.8119617700576782, -29.03022003173828, -23.98337173461914, -59.446632385253906, -2.2147414684295654, -21.51409912109375, -23.741121292114258, 14.746228218078613, -19.86176109313965, 17.73486328125, 1.7359604835510254, 8.075187683105469, 12.07746696472168, -31.458545684814453, 14.897634506225586, -2.3022327423095703, 7.5487213134765625, -95.81780242919922, -11.440362930297852, 22.051849365234375, -16.63001251220703, -14.234101295471191, -3.9785428047180176, -121.02438354492188, 46.49622344970703, 53.48208999633789, 15.364274978637695, -11.636672973632812, 10.389820098876953, -27.357112884521484, -14.306971549987793]","[830.132080078125, 814.05712890625, 814.05712890625, 739.53466796875, 739.53466796875, 658.8001098632812, 616.037841796875, 616.037841796875, 616.037841796875, 501.99285888671875, 501.99285888671875, 501.99285888671875, 496.7426452636719, 432.881103515625, 432.881103515625, 410.9754638671875, 387.9730224609375, 386.85968017578125, 361.1603698730469, 361.1603698730469, 346.70703125, 315.2333984375, 314.1731262207031, 304.96282958984375, 300.0068359375, 292.7576904296875, 274.5293884277344, 274.5293884277344, 274.5293884277344, 230.86045837402344, 177.97540283203125, 177.97540283203125, 177.97540283203125, 177.97540283203125, 152.75660705566406, 149.80752563476562, 127.55087280273438, 124.47364807128906, 124.47364807128906, 97.58551788330078, 92.41142272949219, 77.78262329101562, 72.77033233642578, 72.35338592529297, 65.15068817138672, 65.15068817138672, 62.419010162353516, 58.998199462890625, 57.38567352294922, 55.284385681152344, 55.284385681152344, 53.83243942260742, 52.628517150878906, 52.628517150878906, 50.48741912841797, 50.48741912841797, 50.48741912841797, 44.51203155517578, 44.51203155517578, 43.178016662597656, 42.760780334472656, 42.760780334472656, 42.760780334472656, 42.760780334472656, 41.11772155761719, 40.31556701660156, 35.426002502441406, 33.69074630737305, 33.69074630737305, 33.69074630737305, 29.70595932006836, 29.113853454589844, 29.113853454589844, 29.113853454589844, 27.21823501586914, 27.21823501586914, 25.720985412597656, 24.747940063476562, 23.85863494873047, 23.104494094848633, 21.378755569458008, 20.206336975097656, 20.206336975097656, 19.691343307495117, 18.905778884887695, 17.897602081298828, 17.882122039794922, 17.30352210998535, 17.30352210998535, 17.30352210998535, 16.450761795043945, 16.450761795043945, 16.376056671142578, 15.281326293945312, 14.991301536560059, 14.606449127197266, 14.085844993591309, 14.013216972351074, 13.355443954467773, 13.179088592529297]",0.028125125000769913
50,Griewank,DRS-PSO,95.8641586303711,"[-33.68548583984375, -14.043689727783203, 2.1973040103912354, -5.892203330993652, -11.283686637878418, -29.414196014404297, -17.399248123168945, -23.316694259643555, 8.621099472045898, 8.619063377380371, 19.33417510986328, 11.947996139526367, 9.75220775604248, 34.49765396118164, -27.816036224365234, -18.166728973388672, 8.540487289428711, 22.789283752441406, -30.805871963500977, -9.279001235961914, -11.345677375793457, 4.704566955566406, -46.434486389160156, 19.155336380004883, -9.182546615600586, -5.61963415145874, -4.005436897277832, 16.388622283935547, 16.318740844726562, -0.18414306640625, -17.297075271606445, 11.900415420532227, 8.776412963867188, 38.99520492553711, 14.309101104736328, -600.0, -36.89337158203125, -18.504947662353516, 10.44961929321289, 22.106151580810547, -19.733949661254883, -6.078596115112305, -0.8930795192718506, 0.05126667022705078, 26.705102920532227, 41.186222076416016, 5.765859603881836, 21.461435317993164, -9.51852798461914, -16.066898345947266]","[718.9447631835938, 718.9447631835938, 718.9447631835938, 626.567138671875, 566.9572143554688, 566.9572143554688, 550.3226318359375, 505.35833740234375, 505.35833740234375, 505.35833740234375, 505.35833740234375, 497.7227783203125, 454.0721435546875, 454.0721435546875, 450.598388671875, 428.1983337402344, 387.2196044921875, 378.24200439453125, 343.48858642578125, 343.48858642578125, 343.4433288574219, 343.4433288574219, 297.2509460449219, 285.0599365234375, 270.3078308105469, 256.60418701171875, 256.60418701171875, 256.60418701171875, 256.60418701171875, 256.60418701171875, 253.3852996826172, 233.08041381835938, 224.60560607910156, 224.60560607910156, 224.60560607910156, 211.15150451660156, 209.9134521484375, 206.16839599609375, 199.7621307373047, 192.6968536376953, 189.41709899902344, 187.0443878173828, 187.0443878173828, 174.8116912841797, 174.12374877929688, 167.247314453125, 162.13209533691406, 154.14622497558594, 151.78726196289062, 150.2298126220703, 144.93783569335938, 144.76547241210938, 141.66168212890625, 134.22030639648438, 132.7635498046875, 132.7635498046875, 132.7635498046875, 123.73260498046875, 123.73260498046875, 123.73260498046875, 123.73260498046875, 120.15298461914062, 119.24923706054688, 118.61500549316406, 118.61500549316406, 118.61500549316406, 117.56299591064453, 116.29293823242188, 115.41633605957031, 112.66657257080078, 112.66657257080078, 110.90648651123047, 110.48454284667969, 106.42635345458984, 106.42635345458984, 106.42635345458984, 106.42635345458984, 105.64469909667969, 104.4463882446289, 103.37242889404297, 101.90827178955078, 101.22661590576172, 101.22661590576172, 100.97661590576172, 100.84113311767578, 100.84113311767578, 100.7254867553711, 99.70043182373047, 98.59801483154297, 98.59801483154297, 98.57807922363281, 97.91780090332031, 97.46118927001953, 97.12561798095703, 97.12561798095703, 97.12561798095703, 96.7424087524414, 96.04698181152344, 95.87110900878906, 95.8641586303711]",0.028819707999900857
50,Griewank,DRS-PSO,9.785186767578125,"[15.279912948608398, -5.070169448852539, 24.034252166748047, 7.7813873291015625, -3.785611867904663, 9.540245056152344, -9.866196632385254, 73.56702423095703, 3.7967443466186523, 10.173956871032715, -11.653189659118652, 8.582475662231445, -9.897768020629883, -9.339434623718262, -19.774879455566406, -11.902175903320312, -9.649065017700195, 6.315570831298828, 10.877836227416992, -27.373332977294922, 9.100817680358887, -38.142494201660156, -15.185999870300293, -22.896827697753906, -100.86198425292969, 82.04618072509766, 4.702556610107422, 13.27155590057373, -13.699004173278809, -4.834420204162598, 49.845611572265625, -13.102569580078125, 0.2945213317871094, 19.962467193603516, 14.747835159301758, -0.1739087700843811, 13.484902381896973, 21.985260009765625, 6.960648059844971, 24.639530181884766, 15.294899940490723, -7.743427753448486, 31.882966995239258, -19.301891326904297, 11.979211807250977, 19.824954986572266, -10.756317138671875, 3.6607003211975098, -5.594547271728516, -1.7568778991699219]","[741.6045532226562, 741.6045532226562, 741.6045532226562, 655.62255859375, 608.6570434570312, 608.6570434570312, 608.6570434570312, 554.7774658203125, 554.7774658203125, 545.9393920898438, 456.48577880859375, 418.27642822265625, 412.5824279785156, 412.5824279785156, 401.5753173828125, 376.55633544921875, 376.55633544921875, 362.2880859375, 322.9068908691406, 322.9068908691406, 307.5950622558594, 297.5590515136719, 284.1098937988281, 277.2811279296875, 246.7334442138672, 224.8720703125, 206.96385192871094, 203.0522918701172, 184.7011260986328, 172.2111358642578, 156.44754028320312, 156.44754028320312, 152.99850463867188, 152.99850463867188, 142.45947265625, 134.12136840820312, 123.89747619628906, 104.7271957397461, 104.7271957397461, 104.7271957397461, 104.7271957397461, 102.67092895507812, 97.24373626708984, 90.56944274902344, 85.02322387695312, 83.83901977539062, 75.95690155029297, 71.96928405761719, 71.96928405761719, 69.90567779541016, 64.08555603027344, 57.4239387512207, 57.24995422363281, 57.24995422363281, 52.86094665527344, 46.08070373535156, 45.23391342163086, 44.65806579589844, 42.38272476196289, 42.22454833984375, 36.72080993652344, 35.92754364013672, 31.146942138671875, 31.146942138671875, 29.3461856842041, 28.548357009887695, 27.400102615356445, 27.337474822998047, 25.869327545166016, 25.869327545166016, 25.4848575592041, 23.8660945892334, 21.178295135498047, 21.178295135498047, 19.514528274536133, 19.514528274536133, 19.483346939086914, 19.483346939086914, 18.56817626953125, 17.541824340820312, 17.29368782043457, 16.553390502929688, 15.982232093811035, 15.982232093811035, 15.982232093811035, 15.843400001525879, 15.390832901000977, 14.332520484924316, 14.156614303588867, 13.367592811584473, 12.861193656921387, 12.624565124511719, 12.117080688476562, 11.753823280334473, 10.840975761413574, 10.839667320251465, 10.572686195373535, 10.44950008392334, 10.413740158081055, 9.785186767578125]",0.029574084000159928
